unit;airpol;vehicle;geo;time;values
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Hungary;2014-01-01;0.18025
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Ireland;2014-01-01;0.12053
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Iceland;2014-01-01;NA
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Italy;2014-01-01;0.06335
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Liechtenstein;2014-01-01;NA
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Lithuania;2014-01-01;0.18718
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Luxembourg;2014-01-01;0.00977
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Latvia;2014-01-01;0.24159
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Malta;2014-01-01;NA
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Netherlands;2014-01-01;0.08424
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Norway;2014-01-01;0.04837
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Poland;2014-01-01;0.3188
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Portugal;2014-01-01;0.03771
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Romania;2014-01-01;0.36452
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Sweden;2014-01-01;0.0469
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Slovenia;2014-01-01;0.04496
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Slovakia;2014-01-01;0.08621
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;Turkey;2014-01-01;0.56154
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in railways;United Kingdom;2014-01-01;2.04674
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Austria;2013-01-01;12.91114
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Belgium;2013-01-01;14.19175
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Bulgaria;2013-01-01;4.37324
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Switzerland;2013-01-01;12.18499
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Cyprus;2013-01-01;1.24342
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Czechia;2013-01-01;9.71065
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Germany (until 1990 former territory of the FRG);2013-01-01;96.40049
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Denmark;2013-01-01;6.3065
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Estonia;2013-01-01;1.31809
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Greece;2013-01-01;7.48788
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Spain;2013-01-01;47.39681
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Finland;2013-01-01;11.23289
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;France;2013-01-01;70.09417
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Croatia;2013-01-01;3.6086
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Hungary;2013-01-01;4.83588
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Ireland;2013-01-01;6.97664
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Iceland;2013-01-01;0.53253
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Italy;2013-01-01;63.74809
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Liechtenstein;2013-01-01;0.07945
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Lithuania;2013-01-01;2.65124
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Luxembourg;2013-01-01;2.80129
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Latvia;2013-01-01;1.50343
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Malta;2013-01-01;0.34768
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Netherlands;2013-01-01;18.51824
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Norway;2013-01-01;5.28326
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Poland;2013-01-01;22.8711
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Portugal;2013-01-01;8.78222
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Romania;2013-01-01;6.94337
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Sweden;2013-01-01;10.77494
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Slovenia;2013-01-01;3.72821
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Slovakia;2013-01-01;3.34497
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;Turkey;2013-01-01;NA
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in cars;United Kingdom;2013-01-01;68.08219
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Austria;2013-01-01;7.6776
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Belgium;2013-01-01;6.87324
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Bulgaria;2013-01-01;1.58675
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Switzerland;2013-01-01;2.42131
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Cyprus;2013-01-01;0.18698
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Czechia;2013-01-01;3.64493
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Germany (until 1990 former territory of the FRG);2013-01-01;46.26273
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Denmark;2013-01-01;3.17067
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Estonia;2013-01-01;0.62105
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Greece;2013-01-01;4.34894
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Spain;2013-01-01;21.92129
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Finland;2013-01-01;NA
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;France;2013-01-01;28.51416
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Croatia;2013-01-01;1.18085
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Hungary;2013-01-01;2.8729
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Ireland;2013-01-01;1.84655
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Iceland;2013-01-01;0.17599
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Italy;2013-01-01;18.68006
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Liechtenstein;2013-01-01;NA
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Lithuania;2013-01-01;1.37324
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Luxembourg;2013-01-01;3.48726
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Latvia;2013-01-01;0.85714
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Malta;2013-01-01;0.09033
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Netherlands;2013-01-01;7.73443
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Norway;2013-01-01;2.87029
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Poland;2013-01-01;14.56274
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Portugal;2013-01-01;2.60259
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Romania;2013-01-01;5.18307
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Sweden;2013-01-01;4.44065
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Slovenia;2013-01-01;1.30269
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Slovakia;2013-01-01;1.78853
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;Turkey;2013-01-01;NA
Million tonnes;Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent);Fuel combustion in heavy duty trucks and buses;United Kingdom;2013-01-01;22.12438
